Id,ProductId,Summary,Text
7428,B005LMLXN0,"Taste Good, Do Good","As much of a tea fanatic as I consider myself, I'd never heard of guayasa before running into the Runa brand. Now that I have, I could see myself buying it over and over again! It has a full-bodied flavor without the bitter aftertaste of some black teas. It's earthy without being heavy-handed or overpowering, completely unique from any other tea I've tasted. You won't find tea like this anywhere else. And though the product speaks for itself, the business model of this brand doesn't hurt: Runa buys guayusa directly from local farmers in Ecuador at fair-trade prices. Try it! It's worth every cent :)"
9518,B0001M10OW,Hardly a baking powder,"After a few uses, this powder spoilt a cake. It has lost its raising power. It is still well within the expiry date and the container has been kept closed and in a dry place. Avoid this one. I plan to ask for a refund."
26915,B004NDV46E,fight that cold!,I either got lucky twice or this stuff staves off an oncoming cold. My three grandkids are with me all the time and are all under three years old. That means a lot of colds. I got sick of being sick and decided to try this product. So far it worked. It is easy to take and tastes fine. I will be taking some tonight since all three are little snot factories again. Keeping my fingers crossed.
9080,B006N3IG4K,Amazing!,"I didn't know what this would taste like, but I'm so glad I ordered it.  What a perfect cup of yummy coffee for a cool summer morning!"
8949,B0007A0AP8,My picky dog loves these treats!,"My dog is very picky, to say the least. He's super cute, but is very picky about treats. He won't eat any biscuits, doesn't like most fake ""meat"" treats, and won't eat bacon. Because of this, he has hurt many an eager pet shop employee's feelings. However, he LOVES these treats. We just adopted him from the shelter, and his previous owners didn't teach him much. These treats are making training so much easier. He'll do almost anything for them.<br /><br />They're pretty big, so you can rip them up into much smaller pieces. They will dry out if you leave the package open, so they have to be sealed each time.<br /><br />I know I'm echoing most of the other reviews when I say this, but these are fantastic treats."
103594,B001M1V55K,BAD SERVICE,"YES, THE UPS DELIVERY MAN MISSED ME 3 TIMES SO THE SENT IT BACK. BUT I HAVE CONTACTED AMAZON NUMEROUS TIMES TO RESEND THE PACKAGE BACK TO ME AND I HAVE NOT GOTTEN ANY RESPONSE AT ALL"
540345,B0008309SW,"Works, But too expensive!!","Works good.<br />But I can't understand why it cost so much??<br />What the heck is in it, to make it so expensive?<br />Liquid GOLD!!"
36565,B004CLCEDE,GROSS,"These are the worst noodles I have ever eaten. No taste and feels like you are chewing on a rubberband, I would rather be hungry."
5851,B001EQ5EJQ,walnut oil,"I enjoy the flavor and use it for much of my cooking and add it as the oil to my home made granola.  It does not cook well on high heats (as advertised), but does well at medium to low heat.  It's health benefits far outweigh vegetable oil and canola oils.  I use both this and coconut oils whenever possible for flavor."
8576,B003VXFK44,One of my favorite K-cups,This is one of my favorite K-cups.  It's a rich dark coffee without the bitterness of some.  Highly recommended.
520193,B0012VNB70,Valentine's Day...all year long,My hubby loves these candy hearts so I bought him a 36 count case.  He says they taste just like they day on February 14th!
4593,B0013ENGXK,NASTY,"This was the worst tasting tea, actually the worst tasting anything, that I have ever consumed. I took one sip and could not bring myself to finish the cup. It tasted like dirt, which makes sense since it is a root. The rest of the tea bags are going in the trash."
1423,B005LURDB8,"For the price, these are great for all. Even a crowd. Much better than the smaller FlavorIce.",These are a cheap alternative for summer when everyone wants a cold treat. Superior flavor and size than the Fla-Vor-Ice case.
380040,B000TRHKGG,WARNING: BUGS!!,"These contain insect extract. It is not listed on the sellers page, but it is listed on the package."
15176,B0013E21V8,Product packaged tightly but still leaked,"The cover was slightly off tilt and the syrup leaked onto the bubble packing.  Packing was wound tightly around the container but does little for the cap not being tightened enough.  Container should have a foil safety shield installed which would end the leaking problem.  If my second auto-shipped one leaks, I will be cancelling the order.  Being opened enough to leak comprises quality, leaving it open to bacteria."
41982,B006Q7YFLQ,My four cats would not eat this,"My four cats liked the smell of these treats but they would not eat them.<br /><br />The treat to human eyes is totally unappealing. Not only are they freeze-dried raw but they look hairy (similar to a dust bunny I would find under the bed). In size, they are the circumference and height of a double-stuffed Oreo cookie. They are also very light and as easy to break up as a wafer.<br /><br />I broke several into smaller bite-sized pieces and left them out overnight.  One of my cats looked like he was going to take a bite but eventually walked away. The other three smelled the pieces and left without even trying them.<br /><br />The box of the Chicken Formula Raw Boost Bites claims these treats are for cats and dogs and are made of chicken, turkey, turkey liver, turkey heart, pumpkinseeds, apples, carrots, ground chicken bone, etc.  Each large piece is 23 calories and they recommend 1 to 2 pieces per 20 pounds of body weight.  However, since my four cats won't eat them, I'm going to throw out all this goodness to the wildlife.  Maybe some critter will eat it."
8022,B004SISLQ0,good tea,The tea is good and fresh. We enjoy it. The shipping is fast and cost is reasonable.<br />I recommend this product.
343710,B000GG5IXW,Addictive!,All I can say is this stuff is addictive! & if they ever stop making it I'll freak! It's the only tea I drink now!
6595,B002BRC562,Most awesome tasting Energy Chews we have found!,We do a lot of bicycle riding in the heat and longer rides as well. We don't want to crash from lack of carbs in our system. Other energy products don't taste as good as these do. They are conveniently packed in little pouches so they are easy to grab and take along when we ride. Good stuff!
10477,B0016J7SYU,"Yes, it's good, but. . . .","I usually order this item from Amazon since our local grocery stores (Walmart and Safeway) do not carry it, but. . .I would expect that buying in bulk would be cheaper, but instead, six bags of 26.4 ounces is eight cents PER OUNCE more expensive than buying six boxes of 11.5 ounces.  Shouldn't it be the other way around? This is not a savings at all."
81837,B005CUU25G,Not sure how to feel,"So, my dog likes it. I'll just get that out there right away.<br />But, it's awkward to carry and can be messy (which I didn't think it would be) but since you have to sometimes give it a little encouragement to get anything to come out, sometimes it just decides ""Oh you want ALL of it!"" and I have a sticky snouted puppy.<br />And, she has since lost interest in it and prefers treats she can smell better."
75729,B004MO6NI8,I will stick with 5-hour Energy Drinks,"I usually drink a 5-hour Energy drink<a href=""http://www.amazon.com/gp/product/B005GX1K14"">5-Hour Energy Extra Strength (24 Bottles Grape)</a> when I first get up so that I can quickly get in to my morning P90X routine. I put one on my nightstand before going to bed and quickly drink it down in the morning. I don't much care for the taste (though I don't exactly hate it) but I like the effect of energy drinks on my exercise performance, and that is why I decided to give this No Fear drink a try. I was disappointed and will stick with 5-Hour Energy. Here are my thoughts:<br /><br />1 - Calories: At 260 calories a can, there is a 65X difference. It does not fit in with my nutrition goals.<br /><br />2 - Taste: It's a little sweeter than a Red Bull. I don't much like Red Bull though and the flavor of No Fear was not an improvement over 5-Hour Energy.<br /><br />3 - Size: This is a BIG can yet it has roughly the same amount of caffeine, taurine, etc as 5-Hour Energy. Why drink this massive can of fluid when a small shot will do? If I REALLY enjoyed the taste, I might feel otherwise.<br /><br />4 - Energy Boost: I found the effect of No Fear to be similar to that of 5-Hour Energy.<br /><br />Bottom line: 5-Hour Energy works better for me."
